"","X0","X1","X5","X21","X52","X72","X110"
"1",0.466931360386364,0.480545834590909,0.414800855909091,0.496903105159091,0.3675183815,0.0972366283863636,0.2800596875
"2",0.441369224041667,0.4436756388125,0.371457794625,0.475389228979167,0.308953684708333,0.1177467564375,0.243366893395833
"3",0.433090605065574,0.420328567819672,0.308845307508197,0.382487696704918,0.26915182104918,0.107352330016393,0.233674031934426
"4",0.413896836169811,0.410841906698113,0.36443106654717,0.435401046867925,0.346678382377358,0.175853080735849,0.322040859471698
"5",0.445047591365079,0.456867245095238,0.399550711285714,0.514269974619048,0.343972858253968,0.125727643507936,0.262680069460317
"6",0.489014853921053,0.517335324526316,0.512211793078947,0.594890636052632,0.499135172736842,0.216453769710526,0.423328163631579
"7",0.47258771580597,0.486370567074627,0.449374735238806,0.541306756880597,0.40602376180597,0.154589181373134,0.338969609492537
"8",0.434644558754717,0.445723831849057,0.401880108018868,0.503389945,0.358880260037736,0.136598511867925,0.293433413622642
"9",0.436893968133333,0.495829249911111,0.514499118311111,0.592020540711111,0.512987142311111,0.238430574022222,0.439082300244444
"10",0.441285625292683,0.469684774512195,0.459085149804878,0.540120023560976,0.421550617536585,0.140713317414634,0.320932256365854
"11",0.489533748093023,0.515937137023256,0.522615711930233,0.608889796790698,0.50110270327907,0.21495827027907,0.410064410604651
"12",0.428059381372881,0.430917336118644,0.372947196949153,0.444539965745763,0.336251435135593,0.105150515661017,0.275409228474576
"13",0.463335110777778,0.478201579650794,0.453608591777778,0.551253691492063,0.41448540384127,0.153408931349206,0.314035493412698
"14",0.465773961828571,0.4886809994,0.472083251828571,0.548420021657143,0.4665716226,0.248112018914286,0.426160661685714
"15",0.464050653688889,0.442674263177778,0.368038599555556,0.452312826688889,0.333650406688889,0.1091229978,0.274461173022222
"16",0.42860646218,0.46782278398,0.41532840066,0.51059606504,0.36375516268,0.10565913732,0.27780691176
"17",0.45046902696875,0.4373019933125,0.3593222535,0.440709575,0.338492181,0.16369179175,0.29964783865625
"18",0.427561724571429,0.417664391047619,0.366523977714286,0.444905312928571,0.344491281714286,0.157100357928571,0.30476176197619
"19",0.444084529170213,0.43531903312766,0.363657790468085,0.445730405212766,0.333844306851064,0.128327006723404,0.291467209659574
"20",0.43862152078125,0.44658312015625,0.3466806500625,0.43691606684375,0.308061606375,0.14548540996875,0.269485024625
"21",0.464055365736842,0.488977756342105,0.464435319842105,0.562120022973684,0.432981009421053,0.189988964947368,0.362796001657895
"22",0.476933802366667,0.480083053566667,0.459912026433333,0.5526499568,0.431253443,0.1389527359,0.3477600962
"23",0.415787595666667,0.406731723352941,0.325716331509804,0.412595802352941,0.279912154176471,0.102712640333333,0.244667924196078
"24",0.463887609241379,0.450177430068965,0.385564254310345,0.47878201162069,0.344307460448276,0.114704210034483,0.268728345724138
"25",0.419522964705882,0.385997080852941,0.245003550147059,0.338064448352941,0.201806366088235,0.126521066147059,0.212981338205882
"26",0.504254355104478,0.486239297731343,0.396658194567164,0.495730317865672,0.341309834089552,0.0966197165522388,0.264640167731343
"27",0.493258502704545,0.493978217340909,0.455497122545455,0.547025644590909,0.413664038272727,0.148024653,0.341644087363636
"28",0.474679846666667,0.485648790069444,0.476286531527778,0.573093414625,0.423459840527778,0.145814493277778,0.317391112097222
"29",0.512541826,0.5231889555,0.49380243054,0.59917923422,0.45073579258,0.15537110908,0.356589307
"30",0.473055030791045,0.466783104044776,0.410679004164179,0.49878205719403,0.369244493761194,0.137864754716418,0.295105367059701
"31",0.482951438943548,0.492365700330645,0.454114686104839,0.556844001975806,0.396868198951613,0.141245818491935,0.311350777725806
"32",0.485977320405405,0.506150337202703,0.493878400243243,0.599175629243243,0.447289159959459,0.152496962027027,0.338049171418919
"33",0.497386826968254,0.51941427547619,0.506343288984127,0.631623544761905,0.433883242730159,0.121478931269841,0.304932255507937
"34",0.446298511450704,0.447933043464789,0.401330120647887,0.492700090577465,0.36996590228169,0.187196395422535,0.335183284605634
"35",0.495126534118644,0.488648044915254,0.447511060983051,0.540672800271186,0.406804635644068,0.138696110271186,0.334285591762712
"36",0.472123429106383,0.448204543617021,0.365336189510638,0.443066093382979,0.340635650680851,0.179836661276596,0.32590236612766
"37",0.466559702462264,0.475201497009434,0.437846969613208,0.551702951386792,0.378027257198113,0.135833849311321,0.295401517320755
"38",0.490554632409091,0.491855876090909,0.428288880659091,0.521597384272727,0.384125297613636,0.127645920431818,0.304070038204545
"39",0.46929403920202,0.485582882949495,0.476551157040404,0.574738397010101,0.427611405494949,0.160545966646465,0.329650374373737
"40",0.444481981738462,0.462826154692308,0.436525263230769,0.529554334784615,0.389842334953846,0.1067014952,0.289999439076923
"41",0.480141957753086,0.496002756333333,0.475054588901235,0.579753939419753,0.431338424419753,0.152135332716049,0.320003193654321
"42",0.471292270136364,0.492575775772727,0.524061152818182,0.609655023136364,0.505440357159091,0.214805870636364,0.424051227
"43",0.493628830039062,0.5182478559375,0.498793872226563,0.598536081265625,0.45210587015625,0.15767165734375,0.357186070914063
"44",0.477272078034091,0.484637860511364,0.467887831784091,0.557929859227273,0.433345039954545,0.159673964897727,0.347495339136364
"45",0.472340233084507,0.528198896309859,0.579614818225352,0.673070525140845,0.576399645915493,0.310559040830986,0.505855476450704
"46",0.422732379586207,0.437481323103448,0.385437275793103,0.481388136229885,0.33305770062069,0.107942970344828,0.229185334505747
"47",0.444150544055556,0.469340650055556,0.478220786648148,0.568376263481482,0.475266156777778,0.231914109148148,0.414294253018519
"48",0.480033604,0.498319691882353,0.497512884082353,0.612073882447059,0.444352905670588,0.142269445823529,0.322856455341176
"49",0.452614756047619,0.472956228174603,0.484369465047619,0.575641063904762,0.460015130238095,0.192863530587302,0.382599094920635
"50",0.45562154047541,0.474630838278689,0.449446680442623,0.572046600590164,0.390227026081967,0.100391526885246,0.267303988262295
"51",0.442702717803571,0.459703201839286,0.43832504825,0.538245183160714,0.395441960071429,0.139893516267857,0.3088871005
"52",0.48141266076,0.50444477054,0.47714850225,0.5801980624,0.42906227923,0.1499536092,0.33660053519
"53",0.459811352611765,0.496452643047059,0.500478056317647,0.613600420070588,0.446541854541176,0.152888625329412,0.334110638729412
"54",0.443356410561644,0.473124097534247,0.470022430342466,0.566149795739726,0.434477665068493,0.145188976369863,0.334007188808219
"55",0.498491050185185,0.490038105203704,0.442158977314815,0.504833266314815,0.421851871462963,0.161910368666667,0.355023558055556
"56",0.483682774528571,0.495552381142857,0.440476357228571,0.507633783242857,0.457338267514286,0.247000492242857,0.416697938028571
"57",0.461837410137931,0.446310798137931,0.385136963948276,0.482071182534483,0.343656459482759,0.131839272431034,0.266588609017241
"58",0.474384791028571,0.4923383018,0.406793626942857,0.509343869257143,0.361933215542857,0.142258058057143,0.288771723228571
"59",0.424702568136364,0.439854687636364,0.390543631863636,0.477815551431818,0.355293471090909,0.150517731954545,0.276145427
"60",0.433564097714286,0.466345681785714,0.399141626196429,0.490522561839286,0.370883660875,0.178603183517857,0.328001046428571
"61",0.424651808108108,0.408200727189189,0.288406130918919,0.380560576810811,0.255469489648649,0.164571257648649,0.246302479675676
"62",0.453388736647059,0.438482442176471,0.331690617852941,0.422674648205882,0.312119563705882,0.181590404764706,0.295824416735294
"63",0.479491359134615,0.459287198423077,0.33178490525,0.411317787211538,0.320961949153846,0.201726857692308,0.29987774325
"64",0.45946953,0.451840294512195,0.396370757804878,0.494812281902439,0.352401792243902,0.118003118365854,0.264257642195122
"65",0.4604697735,0.5002279962,0.51799021105,0.6117849696,0.4984943703,0.2121254066,0.4118732021
"66",0.41651255252381,0.395696305285714,0.300593904047619,0.389522086904762,0.263257509904762,0.114032423047619,0.221177688238095
"67",0.425070018265306,0.428766722061224,0.381392210346939,0.469346798510204,0.342502990714286,0.131601029142857,0.264478136755102
"68",0.444709783064516,0.463798778451613,0.433312737580645,0.535834339096774,0.407321079870968,0.23863099816129,0.359184194290323
"69",0.438401273575758,0.447608568651515,0.403893673727273,0.502891582348485,0.374114558621212,0.235515007772727,0.338856609590909
"70",0.452527329142857,0.437859220657143,0.358276180057143,0.440432598657143,0.329308850457143,0.176155872857143,0.305439728171429
"71",0.447573157488889,0.418069583044444,0.2937194976,0.396360777977778,0.244176348644444,0.136803179266667,0.224131149333333
"72",0.477041817375,0.4518712975,0.350104574666667,0.437072297708333,0.3177267855,0.17836425425,0.283302139791667
"73",0.486389266677966,0.515613268508475,0.531691141033898,0.631557950288136,0.503354684627119,0.244314015372881,0.433964548932203
"74",0.466119251707692,0.486503067276923,0.4499453234,0.540398077046154,0.4261273924,0.220380927153846,0.377173230261538
"75",0.4370028935,0.424762054166667,0.332533483895833,0.416572055416667,0.307503086354167,0.202261795479167,0.306765899229167
"76",0.487380028458333,0.499245222583333,0.452220329,0.539422711458333,0.432897221083333,0.212436366791667,0.379494991166667
"77",0.46313260604878,0.477296738073171,0.433092264853659,0.526065660926829,0.414177501853659,0.269913569756098,0.400298652731707
"78",0.449690287783784,0.477882356351351,0.399192648,0.489687598945946,0.346149801216216,0.123960536135135,0.268675270486486
"79",0.447093421072727,0.463577693963636,0.386716708909091,0.476927117363636,0.365727641054545,0.194070959745455,0.313911163381818
"80",0.426748835050847,0.412400774983051,0.30696794661017,0.407936419033898,0.266001598118644,0.135932678220339,0.234405911677966
"81",0.465366816088235,0.455947168264706,0.385132341558824,0.487721727823529,0.371145764588235,0.264897189352941,0.364627929058824
"82",0.422526186833333,0.408022459027778,0.338696663166667,0.427590887305556,0.338207147861111,0.232689009666667,0.324785276527778
"83",0.4324462226,0.375725729133333,0.214765236666667,0.294155707866667,0.186427048533333,0.1186350098,0.2052529512
"84",0.494533838690476,0.490267578119048,0.460681007214286,0.563194285845238,0.400712670333333,0.120464293916667,0.307900034369048
"85",0.467265851454545,0.473256560454545,0.448515168054545,0.548741365327273,0.419708028690909,0.292433578272727,0.400506089072727
"86",0.532531185206186,0.579714694783505,0.598303022494845,0.734076313051546,0.523424942082474,0.17742185885567,0.37071048128866
"87",0.455699375342857,0.452192066742857,0.391036731971429,0.480018817742857,0.380703724371429,0.230114521771429,0.376876003171429
"88",0.455785979090909,0.459436060090909,0.410856521757576,0.502304839272727,0.411017406969697,0.313355099606061,0.411770004818182
"89",0.481462846507463,0.504006891641791,0.500061526597015,0.604340897343284,0.446504092268657,0.149634749895522,0.322038839985075
"90",0.475562888391304,0.492975553449275,0.455596295666667,0.558122149521739,0.412224904347826,0.150954707101449,0.321720882014493
"91",0.456638905774194,0.467100445290323,0.430117970870968,0.513170597064516,0.401831346580645,0.178759150677419,0.353911699193548
"92",0.425183496115385,0.441720225230769,0.426959568641026,0.514464430397436,0.397731277051282,0.177279182923077,0.320171645205128
"93",0.42171842795082,0.422390152786885,0.369424757754098,0.463988465606557,0.318526719721311,0.121044010032787,0.238044011491803
"94",0.482928426152174,0.508356424934783,0.510612779456522,0.636337954217391,0.456871424782609,0.1411356285,0.320729207173913
"95",0.436991614464286,0.479751008625,0.470963091482143,0.587993616607143,0.422193335928571,0.136591398714286,0.311224734339286
"96",0.407653902170213,0.416998634382979,0.352442705468085,0.439157496191489,0.334802171893617,0.156222176489362,0.281619715255319
"97",0.502041753654321,0.509315104123457,0.496174965962963,0.609097402061728,0.445622822851852,0.143026097419753,0.335473875814815
"98",0.464184539245902,0.501935232081967,0.514385883737705,0.623735228327869,0.475156347295082,0.167114769852459,0.370285372131148
"99",0.468558126112676,0.493435592380282,0.450420055126761,0.555257197169014,0.421359423704225,0.243038489521127,0.388621388943662
"100",0.493601443662338,0.529917445467532,0.511449457337662,0.622586310168831,0.468648136012987,0.211633663233766,0.382432511194805
"101",0.48175819835,0.550926931625,0.5992938483,0.7028839465,0.56399615735,0.1855885405,0.418720696775
"102",0.490213761637681,0.534612621202899,0.536803907,0.646535865318841,0.497275671130435,0.205181045362319,0.400807673217391
"103",0.473067377118644,0.519632793576271,0.52354792679661,0.637873207762712,0.472184655440678,0.149456403915254,0.342034951016949
"104",0.477069396576923,0.477117185903846,0.431744533807692,0.548420679615385,0.371879070423077,0.0952348082307692,0.263008637865385
"105",0.414826651638298,0.437799921170213,0.397758592744681,0.509426212957447,0.344841363446808,0.0941290749361702,0.244258657234043
"106",0.485628859012048,0.515886010253012,0.500280142626506,0.624355186084337,0.425924693361446,0.118223113903614,0.296289999337349
"107",0.44282039906,0.47018358068,0.44942597014,0.56123868046,0.39600895348,0.13293440054,0.29612827844
"108",0.472421231660714,0.494374502678571,0.473342363357143,0.592644067910714,0.412583752214286,0.131019266946429,0.301787781553571
"109",0.41056444627027,0.396033804837838,0.279143740918919,0.365549725108108,0.245579167540541,0.145544232297297,0.241330918054054
"110",0.499886967280702,0.508153141684211,0.487507078070175,0.600179318491228,0.449630503052632,0.196810778649123,0.34730354054386
