"","Samplenumber","Object","X941.1","X948.12","X955.13","X962.15","X969.17","X976.19","X983.21","X990.23","X997.25","X1004.27","X1011.29","X1018.32","X1025.34","X1032.36","X1039.39","X1046.41","X1053.44","X1060.47","X1067.5","X1074.52","X1081.55","X1088.58","X1095.61","X1102.64","X1109.67","X1116.71","X1123.74","X1130.77","X1137.81","X1144.84","X1151.88","X1158.91","X1165.95","X1172.99","X1180.02","X1187.06","X1194.1","X1201.14","X1208.18","X1215.23","X1222.27","X1229.31","X1236.35","X1243.4","X1250.44","X1257.49","X1264.53","X1271.58","X1278.63","X1285.67","X1292.72","X1299.77","X1306.82","X1313.87","X1320.92","X1327.98","X1335.03","X1342.08","X1349.14","X1356.19","X1363.25","X1370.3","X1377.36","X1384.42","X1391.47","X1398.53","X1405.59","X1412.65","X1419.71","X1426.77","X1433.83","X1440.9","X1447.96","X1455.02","X1462.09","X1469.15","X1476.22","X1483.29","X1490.35","X1497.42","X1504.49","X1511.56","X1518.63","X1525.7","X1532.77","X1539.84","X1546.91","X1553.99","X1561.06","X1568.13","X1575.21","X1582.28","X1589.36","X1596.44","X1603.52","X1610.59","X1617.67","X1624.75","X1631.83","X1638.91","X1645.99","X1653.08","X1660.16","X1667.24","X1674.33","X1681.41","X1688.5","X1695.58","X1702.67","X1709.76","X1716.85","X1723.94","Filenumber","Session","Polluted","ENERGY","VETTEN","VERZADIGDE","ONVERZADIGDE","EIWITTEN","ZOUT","GLUCIDE"
"32",9,1,0.59957526804037,0.624913159558076,0.622636733645185,0.606310468655762,0.594456467759521,0.589581002182409,0.590797806835683,0.59690781993564,0.604472196065922,0.610520561682257,0.618420672377718,0.625582246167451,0.634262209783707,0.644298210587174,0.654263186345759,0.663825127278621,0.673919236954983,0.683524695697107,0.691400749990282,0.697193941379604,0.699947932572481,0.700387308866795,0.698646690364574,0.694757630835923,0.689425140555857,0.683430438566871,0.676407927962049,0.665143679652339,0.642249525312479,0.603679258336546,0.558964635467212,0.521398469189475,0.496563466907937,0.478069962715033,0.46666832954244,0.455799175713697,0.441944120616175,0.432104979731494,0.425178663129163,0.417856254379791,0.418406570715194,0.43614003447532,0.461507243778217,0.48082426671567,0.494190805700428,0.504047735318771,0.511384611624643,0.516755780906111,0.519696619660071,0.520201070884071,0.518710018444874,0.514508342817686,0.507500646669538,0.497510418905056,0.484325686254923,0.467876670851981,0.449068707282461,0.429306300244412,0.410257159212669,0.392865484280732,0.376712830434749,0.360939916765539,0.341965170105561,0.314284336137916,0.275053035292398,0.228405484426363,0.186262726665366,0.154188551585834,0.132126851701981,0.118652117281383,0.10984378420877,0.103991260425815,0.100203227393585,0.0980519610771145,0.0972032359210447,0.0976508835639431,0.0996610784370607,0.10346140143682,0.108462618082898,0.114620774812418,0.121600017818493,0.129095238071384,0.137630613694621,0.146428633801189,0.155230513059754,0.164739322642763,0.174160292017477,0.183724891266125,0.193219371499742,0.202295837429728,0.211365305445401,0.220161420058758,0.228487863478525,0.236697414809774,0.244400364336496,0.251542027006985,0.258488687593692,0.264484318220775,0.270185049941062,0.275735864911683,0.280216404742021,0.284728228309125,0.287946123320806,0.288860525165673,0.286798635932301,0.281895416208541,0.274787458245253,0.265367852904274,0.257775063009257,0.2523421492256,0.251178663785259,0.255782633658351,74.4316655632271,1.67180554241937,0,305.944859547905,27.7180554241937,19.374444339355,NA,13.1929442920647,1.18667360257259,NA
"33",9,2,0.625472636211554,0.645335983309299,0.63955211299465,0.620138781830971,0.60560793841067,0.599655063182826,0.602794294705324,0.614486393277098,0.628191852027114,0.639732283996588,0.649608714666693,0.658213886037876,0.667522503411839,0.677949985348832,0.688159506980246,0.697761086568754,0.707758422205577,0.717401172152654,0.72538250649536,0.731093406946324,0.733985893888762,0.734275640653339,0.73245222167782,0.728248313691749,0.722749951699824,0.716740361714623,0.709598270502871,0.697733251470028,0.674008049929663,0.63293389473659,0.585109615906143,0.545510919178153,0.519813793462533,0.500629960977947,0.488469743137842,0.477019629985888,0.462915643968007,0.452323241352638,0.445056043693934,0.437615139863152,0.438406275194413,0.455902550787159,0.48111555622244,0.500827045217457,0.514599243208027,0.524560285040189,0.532206462464017,0.537727322859486,0.540659308584726,0.541235028377827,0.53953887265911,0.535203984694302,0.528025489567608,0.517545289049764,0.503709532433813,0.486639798361205,0.466967152177551,0.446510350200717,0.426623645033831,0.408414457670934,0.391609975434957,0.375115872725197,0.355471196119069,0.326960308234002,0.286642316727198,0.238896061076233,0.195865844346016,0.163157401143065,0.140653883478621,0.127245222263399,0.118293619694268,0.112499291639903,0.108789844984753,0.106596429602061,0.105782489802722,0.106219418686168,0.108211906207856,0.112100983534738,0.117145600497003,0.123382706916467,0.130462079455222,0.138242647489063,0.146680279713265,0.155588354649895,0.164623330888661,0.174180876644234,0.18372280848654,0.193464836123665,0.203185635575761,0.212427030651547,0.221567515772669,0.23056532860424,0.238985946853573,0.247345704243089,0.255132260318286,0.262466558264725,0.269353613725029,0.27565549062774,0.281624298420281,0.287093577602471,0.29184258769973,0.296496200656093,0.299713823995599,0.300815077014281,0.299009602579914,0.293892687281952,0.286723240969643,0.277117774331339,0.268777792330904,0.263252213029753,0.260938056575482,0.265084235471129,72.0536465638149,1.64349579242637,0,302.575999298738,27.4349579242637,19.1479663394109,NA,12.8645511921459,1.16827226507714,NA
"34",9,3,0.594422246408355,0.624057550073207,0.623561150461838,0.606605150975153,0.5937913346351,0.588782983848171,0.591374075878579,0.600750113903201,0.611954308270334,0.62082630147503,0.629544963859156,0.637444273531437,0.646678547936383,0.657205620773204,0.667580164039323,0.677552790697832,0.687964234319222,0.697905625860366,0.706016953872802,0.711893297124419,0.714657691886632,0.71504180880146,0.713181887691891,0.709054614976048,0.703500534504786,0.697291793718196,0.690023217781506,0.67842695591149,0.65501959058045,0.615523737184703,0.569686505696527,0.531403236469036,0.506311362933468,0.487874091099444,0.476574505528284,0.465811533528539,0.45205442502457,0.442096104414144,0.435185118137716,0.427975301357607,0.428494302802929,0.445851637129714,0.47071373946562,0.48960193737905,0.50270324176127,0.512388106120398,0.519725088161827,0.525090864479609,0.527939731201476,0.528314814745272,0.526743068259444,0.522306329258256,0.515126627153541,0.504799346417893,0.491328435350746,0.474622478021628,0.455527318176386,0.435569525211714,0.416267888871533,0.398592925273419,0.38229650368763,0.366289218207066,0.347225118019358,0.319349615393827,0.279548520175321,0.232326056067203,0.18938077037617,0.156676788611824,0.134358289662816,0.120776484712522,0.11180551537086,0.10598775965019,0.102151759932204,0.0998691616063048,0.0989936023502535,0.0995119146964102,0.101511273919395,0.105335515386651,0.110417999310402,0.116626609278893,0.123664624687486,0.131262399829454,0.139967125594817,0.148666000429642,0.157599245783881,0.167250638850335,0.176649010659674,0.186305842975171,0.195878003513826,0.204922752111546,0.214037324286796,0.223002402045437,0.23120659804559,0.239424593033487,0.247131721238429,0.254267950323117,0.261201511554017,0.267271248355911,0.272893215517539,0.278315007491625,0.282868201281238,0.287312167072417,0.290447274002137,0.291447743665393,0.289294225728257,0.284380474879264,0.276878292760938,0.266654930326181,0.25745867226105,0.249571355478586,0.245399201796264,0.246178165298324,71.7902702702703,1.64036036036036,0,302.202882882883,27.4036036036036,19.1228828828829,NA,12.8281801801802,1.16623423423423,NA
"35",9,4,0.63089249792033,0.649297214424103,0.645391708326943,0.630205056793196,0.620638521816518,0.617631648685876,0.619360996335862,0.62527926342819,0.632920794124797,0.639484717590135,0.649650472958011,0.657934167877684,0.666721462526635,0.675987510554662,0.685084220464408,0.693047542160966,0.700946096608017,0.707878594737207,0.713055810338522,0.716532936803481,0.718098716449097,0.718198598220777,0.716794391967117,0.714080872508634,0.710576691777798,0.706881698566173,0.702558931876368,0.694209932094609,0.674895242871768,0.640145218950344,0.599397920960859,0.565397819540607,0.54404061893062,0.529792401917265,0.520914671432564,0.512206422966786,0.501340936479448,0.49298308561409,0.487068434618559,0.48125976735604,0.481073365755101,0.492805302224779,0.509461337695138,0.522008002271107,0.531113108294778,0.538175394215493,0.54401905113538,0.548617952884691,0.551498173130956,0.55215834862599,0.550694663805925,0.546511088707247,0.53959869347363,0.529607772309828,0.516571247688133,0.500305387023005,0.481722832402869,0.462410845424512,0.443767299013578,0.427249596606142,0.41195203185556,0.39718071505509,0.378895741367396,0.351432932509171,0.310936136392444,0.26199518467067,0.215830458562964,0.180463505396389,0.156180222871483,0.140992667909621,0.13072972849626,0.123760691621003,0.119138120049069,0.116575303354989,0.115134302832777,0.115338237183589,0.117645160998362,0.121977848830044,0.127931753865338,0.134807459634217,0.142590623569201,0.151278610595292,0.160558533656655,0.170074002193474,0.179731761861162,0.189747789094316,0.199830945608425,0.209888527823767,0.219734864694017,0.229254912038527,0.238681711440289,0.247516702432735,0.255959199438578,0.263877667326221,0.271685150954936,0.278725954470366,0.285281891204053,0.291320600346824,0.296977216425016,0.30246271203335,0.306834777307103,0.311231639525017,0.315101226480083,0.317410158316761,0.316975017740673,0.313972834899294,0.30947854774011,0.30229374195936,0.296290487688909,0.290781391570133,0.289157404579636,0.289740751556521,18,1,0,226,21,14,NA,5.4,0.75,NA
"36",10,1,0.630560712379999,0.649216628480943,0.640967368507123,0.618223833027144,0.601594686449385,0.594529363379623,0.596362023776707,0.606246662598176,0.618804503639543,0.629526156281128,0.638673681291189,0.647461705458287,0.657629226101248,0.669730172975389,0.681618851061526,0.693334592637609,0.70519918506452,0.71648207644308,0.725883675376929,0.732534302574751,0.735620139267088,0.735623293222946,0.732965092115431,0.727499501369859,0.720482376094375,0.712924345445873,0.704138653168932,0.690108969810719,0.662898621491623,0.618365521088913,0.567056544458504,0.525394725772949,0.498361995110085,0.478452302367748,0.46574464750561,0.454368561517102,0.440729677571944,0.431625977500479,0.425442732558816,0.419001546893866,0.419738293054591,0.436640906627583,0.460639112062041,0.478983911795787,0.491887578040798,0.501567610794108,0.508751107659645,0.51397813358246,0.516461370515744,0.516786586980237,0.515099733153517,0.510383528875124,0.502807793317028,0.492054962741166,0.477757154513576,0.460237260322657,0.440362794716006,0.419664151119475,0.399694516187256,0.381403608327899,0.365196293274656,0.349485869693764,0.330725076736295,0.303965575797339,0.266177792483872,0.221531223053177,0.181619523935753,0.151946167332285,0.13186263922142,0.119924676609501,0.112162625668148,0.107028067156451,0.103775906314942,0.101915070992271,0.101211417961315,0.101459588459807,0.103170269852489,0.106240960759589,0.110295837984501,0.115255303780692,0.121026828711404,0.127352929031514,0.134785208095288,0.142240389180498,0.149814151503264,0.158114748308653,0.166139868948024,0.17452416734159,0.182917045416004,0.190982496412901,0.19904511737704,0.206880440532638,0.214389522858262,0.221936395943982,0.229048517523073,0.235548605343075,0.242173109706806,0.247885126247267,0.253371761530226,0.258827276277234,0.263388099386559,0.267805520553026,0.270814120752481,0.271733370943488,0.26990609071656,0.265436447291171,0.259124633430345,0.252084648169135,0.247177119200016,0.245681328323601,0.247114598099693,0.252356751839631,67.7258851624961,1.56816529955353,0,299.955767833039,24.3183470044647,17.0228429031253,NA,19.2726611982141,1.47044958986606,1
"37",10,2,0.608605969412397,0.628778558805653,0.621304635815822,0.597679686273438,0.580163487153973,0.572580196169586,0.575601674260549,0.587418292210209,0.601700515614653,0.613913324722453,0.623911111031501,0.633008383612201,0.642955983383524,0.654428216369316,0.665597958940929,0.67635710642143,0.687126136524266,0.697306362693099,0.705657976506765,0.711539502740633,0.71428494316595,0.71420784798021,0.711800615092035,0.706842244540966,0.70054107686348,0.694028720001039,0.686211084106624,0.673265409915283,0.647145245972511,0.603361204409143,0.553293341047484,0.512344551530707,0.485390693683239,0.465511896362061,0.452804823718578,0.441245625205341,0.427681510250109,0.418662032337381,0.412563869494252,0.40627172371775,0.407143440049689,0.423817962452801,0.447508868531479,0.465277593225333,0.477876896134588,0.487378109315343,0.49447152862373,0.499671187398246,0.502288120190554,0.502664453666914,0.501104627091527,0.496604633273702,0.489266685466961,0.478663356549907,0.464440200162942,0.446998244446274,0.426919998017593,0.406092242728239,0.386055972793053,0.367959697107424,0.351787195700772,0.336327010691054,0.317607652649349,0.291069094793095,0.253412494793966,0.209233556364966,0.170270794792008,0.141419867974029,0.122183148063547,0.110525915287704,0.103040939000177,0.098008479564251,0.0948004967840872,0.092840010501589,0.0919551624296049,0.0922359242187436,0.0938748361479737,0.0968356780008492,0.100825364149856,0.105618953403742,0.111227161127024,0.117131814398015,0.124231979971571,0.13151069572233,0.138983371609111,0.147239850460574,0.155178505637242,0.163350671353274,0.171659891633505,0.179387300750145,0.187385660669674,0.195241843129786,0.202569396118754,0.210152039943431,0.217127021907144,0.223799468689586,0.23033215097635,0.236017299382461,0.241375506474333,0.246834524926481,0.251356162081204,0.25573454779863,0.259088576487265,0.260155838209018,0.258698256587946,0.254371638562786,0.248035356898683,0.240571065332895,0.235676773730569,0.233942109122991,0.235950145953278,0.241981065768033,72.2172811708415,1.62163429965288,0,295.999061825687,23.7836570034712,16.6485599024299,NA,19.4865371986115,1.48649028989586,1
"38",10,3,0.609153209724307,0.630748210908615,0.624102407316152,0.60233194368577,0.586269661565805,0.579460513128765,0.580852390427466,0.589738202115444,0.601391955499653,0.611552937345747,0.620458288605019,0.629193662960204,0.639275786052613,0.651352405779121,0.663178411655281,0.67479429359432,0.686550793201886,0.697569268858963,0.706765864218884,0.713319270938929,0.716357908439608,0.716473613149949,0.713886145107924,0.708571835629997,0.701678459631754,0.694184163701411,0.685526979649043,0.671623092437861,0.644462515976926,0.599881897773524,0.548515861806684,0.506671701960153,0.47944612489744,0.459452587507093,0.446720222117029,0.435268668912994,0.421576371384604,0.412454621508532,0.406347637612551,0.400053190488914,0.40099350319501,0.41815772587472,0.442278252577306,0.460591183528518,0.473447888580457,0.483186933147995,0.490400870363367,0.495583458182614,0.497948011864652,0.498219820251555,0.496480595572455,0.491660212836246,0.483852453970524,0.472922168161376,0.458440608251711,0.440724434958666,0.420579322278215,0.399586380437907,0.379296041328056,0.36096428895979,0.344587650803974,0.328825854230227,0.309980886985672,0.283133777271645,0.245227440800433,0.200631830270068,0.160981064842925,0.131873064569902,0.112336280395413,0.100811938224626,0.093378024401844,0.0885156205087565,0.085417543800489,0.083657899985399,0.0830129804646461,0.0833061772978292,0.0849317159462952,0.0878380049942573,0.0918223181359879,0.096596510597052,0.1021478502156,0.108214165989673,0.115411030496697,0.122715625817009,0.130224001558581,0.138331228044935,0.14625328363216,0.15452023235108,0.162769850822528,0.170742754401077,0.178766417878141,0.186563583989093,0.194012979669161,0.201545692200182,0.20859734992172,0.215134266541603,0.221710739304217,0.227398745311719,0.23277955254631,0.2381728611411,0.242760681132545,0.247152715368364,0.250208345554659,0.251112609918145,0.249262030658619,0.244829856612487,0.238668768839262,0.231793199299823,0.226851918049346,0.225316941803006,0.226915963596981,0.232872024259206,72.0038228735266,1.61909312944675,0,296.187108420941,23.8090687055325,16.6663480938728,NA,19.476372517787,1.48572793883402,1
"39",10,4,0.601133586269119,0.626157885225884,0.623798107428385,0.606334841132313,0.595448456645706,0.591548206152094,0.590632630883407,0.59186969875136,0.596225067249162,0.601891753138588,0.610166429107543,0.617754532056045,0.626381565173727,0.636723600641122,0.646665695153992,0.655974074086632,0.666217024064081,0.675903730010718,0.684050958671832,0.689995216387872,0.692837539238641,0.693254918357667,0.691603779623807,0.687786859900838,0.682424096425486,0.67638304978113,0.669032200147745,0.656240673327243,0.629339647662674,0.584673299436712,0.534264222855586,0.492307007630579,0.46431251918518,0.443181555933671,0.429909370320257,0.417187785932076,0.401270468766974,0.390241834827626,0.382521181231302,0.374308541479908,0.374806948128624,0.394151223328118,0.422063961503403,0.443169015388792,0.457914123672851,0.469255836794476,0.477834206158191,0.483982920639691,0.487352455658834,0.48837093202474,0.487457315888236,0.483737400843391,0.476743621603616,0.46654534853043,0.45303671747908,0.435895658358994,0.41625117843787,0.395656630021679,0.375626338324911,0.357587431417565,0.340572215225261,0.324112981534592,0.304877600466342,0.277616907800988,0.239689980661849,0.19578640786617,0.156876553961937,0.127835815439882,0.107990204128334,0.0964092981877194,0.0890760010364533,0.0842569158265241,0.0812227773517711,0.0796494668177544,0.0788919357590678,0.079388815126352,0.0813840328914563,0.0846913821430961,0.089132323287136,0.0945188936200326,0.1005343699896,0.107426478046904,0.114911938522165,0.12274144430301,0.130904659048293,0.139418852966646,0.1478059939975,0.156746170654059,0.165421149688004,0.173900199851352,0.182160473565478,0.190368710903128,0.198025063287174,0.205511087216855,0.212705850078757,0.219527269405465,0.225768315007029,0.231600867757202,0.236723221539273,0.241821153168468,0.245770184200721,0.249743261843876,0.2524961192181,0.25294360076397,0.25002742475856,0.244346801524876,0.236652074397987,0.226659618741304,0.218921893753369,0.213858801726588,0.213900674405789,0.218723506254737,20,1,0,342,30,21,NA,17,1.3,1
"40",11,1,0.613684585654859,0.635928322453516,0.630349791050843,0.61047697123266,0.595680897903108,0.58994962058755,0.594233351478134,0.608074896742072,0.624156187367255,0.636651973157827,0.646336481177146,0.655477187377041,0.665574874579774,0.676894523934983,0.688126178672088,0.69878749927369,0.709380797330133,0.719219773044861,0.72705868780303,0.73265451957228,0.735211037312978,0.735157043173437,0.732925356087997,0.728422976938411,0.722677209529167,0.716386119570755,0.708910658499563,0.696967608897977,0.673186111956456,0.632771637953427,0.586019727447576,0.547673318794916,0.523393949577746,0.506437173486088,0.495780981788794,0.486064195239459,0.474289155695738,0.465998459417266,0.460400046258423,0.454865831368472,0.455892340792091,0.471103775295271,0.492346697344779,0.508376863256372,0.519889194028835,0.528541269121867,0.53506526695031,0.539811449996064,0.542095699673031,0.542169589673544,0.540098745453626,0.535221358215943,0.527438348447936,0.516603267151667,0.502284291745658,0.484836179910009,0.46485988025353,0.444192186933782,0.42426693599641,0.406108425294964,0.389920927198997,0.374157965849012,0.354945113020069,0.327308137611762,0.287331320166373,0.239723188247943,0.195839303905164,0.162516227600349,0.139952854502871,0.126243223978105,0.117204572181685,0.111270552100274,0.107453918416411,0.105182502183764,0.104192572802113,0.104586385219126,0.106608506497075,0.110559495580726,0.115766661960186,0.121995721148424,0.129109344337323,0.136687753134764,0.145228296241897,0.15401396699361,0.162930890023742,0.172400026707875,0.181689788187897,0.191309654924993,0.20074034688594,0.209672139558122,0.218654628350256,0.22732559536495,0.235369321270977,0.243404144471165,0.25083704607029,0.257796621886337,0.264663538326018,0.270666216376485,0.276241303533692,0.281714123143638,0.286387508747928,0.290793772225973,0.294203037229358,0.29563893679916,0.294369321550297,0.290481057961332,0.28463683745029,0.27730896773926,0.271714698113482,0.267874793669807,0.267248102384713,0.271293398058429,69.8493649260937,1.56963529673921,0,263.770482061948,23.0125529228255,15.1518235163039,NA,12.0567258411944,1.25821882195647,2.27854118695684
"41",11,2,0.615203898040524,0.633536223533224,0.627602863623821,0.60738511205003,0.592128690343556,0.585892327946704,0.589425637314442,0.601919466011157,0.616421610698954,0.628892171329205,0.639189638881332,0.648391370520196,0.658409403685422,0.669201721260219,0.679755119009596,0.689577860063711,0.699375551207403,0.70832777728953,0.715655331572171,0.720771625989792,0.723106646741402,0.723061782625434,0.720849449945095,0.71660365300648,0.711177930244657,0.705261192511761,0.698315524454622,0.686963625481941,0.664024741384589,0.624791338834423,0.579160571720675,0.541797391551929,0.518041217696284,0.501350837686342,0.490784097609297,0.481077397008097,0.469416199683204,0.461001019356851,0.455520323109993,0.45004008419283,0.451162719154189,0.465925240613196,0.486652452436595,0.502462883021927,0.513744678923056,0.522240994805686,0.52860768247329,0.533212739259828,0.535445666864852,0.535582848719931,0.533703156144623,0.529154716564738,0.521706458643635,0.511235545298434,0.497505136635043,0.480635493100072,0.461318704186722,0.441336547560113,0.421968601246471,0.404337135131033,0.388536836363767,0.372979998862747,0.354397913608418,0.327643632388536,0.289247980220001,0.243661381765463,0.201996387713617,0.170488041155521,0.149087106841612,0.136269118776914,0.127808540557814,0.122377819359086,0.118761433668628,0.116771354983381,0.115985949337444,0.116426683610432,0.118335670363605,0.122129803500206,0.126874905887801,0.13288778284017,0.139724208977099,0.146919813244571,0.155157820149607,0.163439890408314,0.171950392037192,0.180952802617318,0.189829856976882,0.199073763087768,0.208114338742558,0.216769592176128,0.225283250550744,0.2336767908388,0.241486095881935,0.249145873774031,0.256346742839962,0.263052840738735,0.269712826035841,0.275495872081801,0.281079345606624,0.286341077951905,0.290969974978146,0.295364880980659,0.298568370570066,0.300004211400176,0.299062938118888,0.29545431976566,0.289983905634563,0.283191044351228,0.277519484831093,0.273617050005854,0.272143471213682,0.274565247464198,67.8844604915984,1.54624357728093,0,266.366962921816,23.1762949590335,15.2687821135953,NA,12.4239758366893,1.27225385363144,2.18497430912373
"42",11,3,0.635660974378518,0.661632148934157,0.659217859358977,0.641441803089296,0.627393209224299,0.621328020584662,0.624064852336171,0.634051166860015,0.644822552248294,0.653301266541955,0.661077040502113,0.669262220389231,0.678765350406042,0.689554030388029,0.700267803534531,0.710541247231584,0.720761656056704,0.730287767037565,0.737949281910483,0.743387494235943,0.745886648237602,0.745878808973055,0.743749254547244,0.73937100522865,0.733716104607712,0.727622851594373,0.720419752882532,0.708983020753048,0.686167863378707,0.647287430881107,0.602249859530519,0.565288836935642,0.541733510979671,0.525252327626108,0.514863165600407,0.505365507909236,0.493780116436908,0.485612903735161,0.480078249596278,0.47456148507871,0.475235936268761,0.489652396514263,0.509985113207832,0.525356148347155,0.536418709523653,0.544660215039192,0.550961115222188,0.555677826816023,0.557965764259111,0.557994636255885,0.556091844420333,0.551443581959921,0.543926610991681,0.533401245394811,0.519529869175089,0.502593168485881,0.483193947045043,0.463200980646844,0.44395145643229,0.426307460415383,0.410611170455036,0.395281266209481,0.37660969227158,0.34949658059456,0.31000089829779,0.262615701541955,0.218646440476214,0.185050218146859,0.162214648170279,0.148191741506038,0.138806716681903,0.132554600572637,0.1283784135632,0.125929212938401,0.124816081399124,0.125183906345348,0.127199626003912,0.131194685878149,0.136383819521852,0.142675193345356,0.149845183655689,0.157478537207104,0.166154403037678,0.174958052034627,0.184022007792054,0.193527196262642,0.202898946264399,0.212485211380862,0.2220197867153,0.2309882411716,0.239963430590882,0.248638115147448,0.256761585988559,0.264703711117092,0.272132806895643,0.27906747559716,0.28583595990628,0.291773558816249,0.297345873642673,0.302732570481471,0.307410109548367,0.311768369951575,0.315191519939538,0.316687298739412,0.315444894924967,0.311541761531908,0.305391583323099,0.297257859294103,0.290196640511695,0.284805147421231,0.281160513163361,0.281481668417568,72.0884080370943,1.59629057187017,0,260.811746522411,22.8259659969088,15.0185471406491,NA,11.6382380216383,1.2422256568779,2.38516228748068
"43",11,4,0.532760913589621,0.543126133060943,0.535832083020578,0.518909547229824,0.508843928586868,0.504822122357205,0.503452790405603,0.50301021713444,0.505030269483587,0.509758387892971,0.517083004728433,0.52461684971211,0.533618478739409,0.544259499228151,0.554543533592339,0.564216258788451,0.574333081145973,0.583608804496867,0.591525273623807,0.597308025578208,0.600331723464602,0.601137794502336,0.599670113746724,0.596096330237586,0.590955688795306,0.585254645668389,0.578227995410335,0.565764673409394,0.539560347954424,0.49645196087253,0.447935338820135,0.408243722063812,0.382096427251554,0.362914254670759,0.350526820508213,0.339360250662047,0.32636243664458,0.318055587632985,0.312665749089869,0.307050270941084,0.308510055930123,0.32512199646531,0.348406993177049,0.36622294470097,0.378827731406035,0.388677005785403,0.395969744051637,0.401175898908077,0.403922734972662,0.404725349498901,0.403733976769172,0.400126196813807,0.393350992938864,0.383941432257606,0.371053433002767,0.355187018242578,0.337056058392895,0.318094678064196,0.299862005964771,0.283360434358742,0.268509070119347,0.254369566324104,0.238228554738881,0.216027144383206,0.185680608497426,0.151031571358903,0.12083296933198,0.0989505517449348,0.0844389816951274,0.0761546119232611,0.0710307046216392,0.0677986314360492,0.0657432220902977,0.0647643498867964,0.0642667926667914,0.0646398451039791,0.0658612421316021,0.0680970800622915,0.070964553699945,0.074557645947818,0.0785712397024425,0.0833283418373512,0.0884651952505462,0.0939335761341223,0.0995705013192175,0.105642427379346,0.111784532474022,0.1181780345386,0.124486242032143,0.130645944076417,0.13663396034041,0.142581814734616,0.14830344067104,0.153902721655761,0.159368682805162,0.164567874775349,0.169426828759861,0.173855156758147,0.178117000529908,0.182156706695122,0.18543916403871,0.188672659355088,0.190900799783874,0.191082956575094,0.188591339905585,0.184220337110677,0.179080777434639,0.173607123040172,0.172077314693823,0.172653128105529,0.177856173184666,0.189364507864118,22,1,0,327,27,18,NA,21,1.6,0
"44",12,1,0.613092735876782,0.63722977007579,0.634301420138937,0.61664458138333,0.60291711950892,0.596440723458616,0.595922043031599,0.598137734989175,0.599441741088219,0.601578628139264,0.608489004719588,0.616217600300145,0.625599212187846,0.63634153424199,0.646951979356501,0.656756611414522,0.666692780242183,0.67556685600437,0.682619504886237,0.687579818064157,0.68973849325023,0.68966265190554,0.687301233829491,0.682935688794391,0.677329962098357,0.671162271091426,0.664000959278233,0.65195611067462,0.627161835530825,0.585290857018845,0.537206650634919,0.497480196089874,0.472152345266477,0.454639072746281,0.443618462006798,0.433481916307602,0.421428495884439,0.413311366851291,0.408020810856433,0.402656850053429,0.403665228166756,0.418564604664157,0.439158982010475,0.454671863532465,0.4656803735278,0.474126497662752,0.480753494874876,0.485470176075572,0.48792308844728,0.488153279754777,0.486231920910626,0.481271293232403,0.473203652486358,0.46200540218588,0.447211903970844,0.429014800848044,0.408425911442476,0.387098745703052,0.366546154247314,0.348355228105179,0.332084423696524,0.31628098395261,0.297437895278012,0.270394557694456,0.231819927394732,0.18671941817882,0.146068460237477,0.116408742571011,0.0970619985443396,0.0856414542131894,0.0785324823932116,0.0739351247413946,0.0709358327452099,0.0694347200720214,0.0686385194970569,0.0689965421922531,0.0706207663608895,0.0737492888595312,0.0779212164203627,0.0827838927509808,0.0885279645039621,0.0949936864487861,0.102149929215847,0.109513725833003,0.1172099467775,0.125275232178058,0.133425447818639,0.141818901548263,0.150062766194192,0.158118119787127,0.166030849516223,0.173751764554861,0.181278991240551,0.188391127018264,0.195341735374564,0.201770026641947,0.207847027445598,0.213370741841284,0.218537530554002,0.223576536818114,0.227803722489806,0.231894415752095,0.235059942178889,0.236326480774731,0.235058819801212,0.231444585526956,0.226438125560302,0.22039507387315,0.21659183400001,0.214086091918183,0.2163430096174,0.220908978776528,68.4916634354401,1.52966265994572,0,245.822024040326,20.4703373400543,14,NA,14.4703373400543,2.61737107405971,0.947460255913145
